Cuisine,degree,comm
italian,0.23661,1.52871212546e+43
italian,0.020089,2.65602896199e+41
italian,0.10045,4.36411709249e+42
italian,0.13393,2.34190337804e+42
italian,0.078125,2.99332301992e+42
italian,0.064732,2.19350631959e+42
italian,0.026786,3.80084353656e+41
italian,0.16964,4.14170932311e+42
italian,0.017857,1.87644642454e+41
italian,0.058036,6.72479188632e+41
italian,0.011161,4.29246678968e+40
italian,0.049107,1.1695467421e+42
italian,0.033482,2.00559118446e+41
italian,0.2567,1.48020203287e+43
italian,0.053571,1.41578518759e+42
italian,0.20759,1.27866492712e+43
italian,0.0089286,4.60303010958e+40
italian,0.022321,2.48176795157e+41
italian,0.0022321,3.63927430763e+39
italian,0.078125,2.69461619133e+42
italian,0.0022321,3.63927430763e+39
italian,0.053571,7.35843462387e+41
italian,0.087054,3.3549297627e+42
italian,0.0022321,1.74596601628e+39
italian,0.70536,3.97166431806e+43
italian,0.053571,1.38939380299e+42
italian,0.14062,8.06246050529e+42
italian,0.0022321,2.82294630519e+39
italian,0.17634,1.08049874276e+43
italian,0.026786,3.73482472502e+41
italian,0.060268,1.84949199793e+42
italian,0.27232,1.88144279769e+43
italian,0.020089,3.4376530939e+40
italian,0.087054,1.33796962531e+42
italian,0.32143,2.2636850774e+43
italian,0.033482,6.12779648151e+41
italian,0.020089,1.95300220032e+41
italian,0.073661,2.57269244478e+42
italian,0.013393,9.642330027350001e+40
italian,0.073661,9.517898828270001e+41
italian,0.046875,1.06946608784e+42
italian,0.066964,8.7103834916e+41
italian,0.0044643,1.0817125547e+39
italian,0.125,6.38079235567e+42
italian,0.11161,5.10837661605e+42
italian,0.071429,2.09340723664e+42
italian,0.033482,6.0878880831e+41
italian,0.024554,3.05662401265e+41
italian,0.035714,6.85722379158e+41
italian,0.14955,8.45685722147e+42
italian,0.18973,9.32701344871e+42
italian,0.060268,1.72486557621e+42
italian,0.59598,3.7033912211e+43
italian,0.069196,1.3891131983e+42
italian,0.069196,1.03042363457e+42
italian,0.013393,1.1864678234e+41
italian,0.1942,1.20937460102e+43
italian,0.040179,8.27172508659e+41
italian,0.095982,3.36659944481e+42
italian,0.082589,3.08926072096e+42
italian,0.015625,1.2766219478e+41
italian,0.051339,9.43053434215e+41
italian,0.022321,2.06668395328e+41
italian,0.017857,1.23043297079e+41
italian,0.0022321,2.28138226024e+39
italian,0.12054,3.18337052236e+42
italian,0.16964,8.8867598244e+42
italian,0.058036,1.77632543533e+42
italian,0.082589,2.99018488726e+42
italian,0.41518,2.9248146894e+43
italian,0.011161,4.00212279468e+40
italian,0.035714,6.66887147148e+41
french,0.039256,6.82854181488e+40
french,0.043388,9.255018990330001e+40
french,0.022727,2.82900925187e+40
french,0.035124,6.35479664353e+40
french,0.059917,1.54807447692e+41
french,0.078512,2.55951460103e+41
french,0.0061983,1.23251366007e+39
french,0.0082645,2.55047023967e+39
french,0.41116,1.89964889493e+42
french,0.033058,2.54761492119e+40
french,0.070248,1.8520526919e+41
french,0.010331,2.9520522138e+39
french,0.0020661,1.26342796273e+38
french,0.024793,2.28501206628e+40
french,0.13843,5.44222340833e+41
french,0.0082645,4.39118922062e+39
french,0.080579,1.98756204845e+41
french,0.0082645,4.22305098072e+39
french,0.17355,5.62791861848e+41
french,0.016529,1.66715958729e+40
french,0.014463,4.71401207611e+39
french,0.1343,5.74992697197e+41
french,0.010331,2.83492033369e+39
french,0.0020661,1.83294430235e+38
french,0.06405,1.8760987054e+41
french,0.049587,8.58013121539e+40
french,0.0020661,5.45780340854e+37
french,0.27686,1.32798359457e+42
french,0.02686,2.11137726552e+40
french,0.057851,1.39360129501e+41
french,0.02686,1.98376772129e+40
french,0.2686,9.272332858799999e+41
french,0.32645,1.58266295854e+42
french,0.0041322,6.2988729056e+38
french,0.084711,2.01423519564e+41
french,0.020661,2.18834468084e+40
french,0.028926,1.62058398035e+40
french,0.1095,3.76648644112e+41
french,0.022727,2.66378137035e+40
french,0.31818,1.7500156126e+42
french,0.12603,4.41435959176e+41
french,0.020661,1.30767849611e+40
french,0.10537,3.79374420412e+41
french,0.0061983,2.22231157585e+39
french,0.11983,4.47780608559e+41
french,0.19008,8.425877371830001e+41
french,0.055785,9.91857905832e+40
french,0.086777,2.69175039942e+41
french,0.18182,8.653872922240001e+41
french,0.028926,2.93853423509e+40
french,0.051653,1.14840086126e+41
french,0.014463,1.24916604176e+40
french,0.0082645,3.31824256668e+39
french,0.35124,1.85492873571e+42
french,0.012397,9.45221292761e+39
french,0.0020661,2.54301934605e+38
french,0.25826,1.10496169907e+42
french,0.0061983,1.81075528557e+39
french,0.14256,5.40503113155e+41
french,0.068182,1.86722257153e+41
french,0.27479,1.27475146986e+42
french,0.0041322,1.08187699693e+39
french,0.082645,2.1638575215e+41
french,0.022727,1.29399606827e+40
french,0.41736,2.12535635791e+42
french,0.21281,1.0044347827e+42
french,0.0061983,2.53548001236e+39
french,0.0041322,9.85950630375e+38
french,0.20868,8.284002878769999e+41
french,0.039256,4.41141108419e+40
french,0.010331,3.17616303786e+39
french,0.012397,8.07953352679e+39
french,0.030992,2.23203474379e+40
french,0.095041,2.74899514107e+41
french,0.0020661,2.0507262353e+38
french,0.0061983,1.2983130121e+39
french,0.0020661,2.82494805245e+38
french,0.022727,1.42747394293e+40
french,0.0041322,1.8262711933e+38
french,0.012397,7.31763530545e+39
french,0.1281,5.02838745303e+41
french,0.06405,1.6581461687e+41
french,0.045455,8.89193137807e+40
french,0.0020661,1.78979445436e+38
french,0.0041322,9.005747839840001e+38
french,0.014463,6.97375715117e+39
french,0.016529,1.30400682118e+40
french,0.0082645,3.36300825641e+39
french,0.022727,2.32794757228e+40
french,0.0061983,1.11186363994e+39
french,0.0020661,9.798428505840001e+37
french,0.21074,1.01083298864e+42
french,0.03719,5.3562273289e+40
french,0.19835,7.65349284466e+41
french,0.56818,2.7956858744e+42
french,0.010331,4.8123473141e+39
french,0.18388,8.910022648120001e+41
french,0.41529,1.99541935201e+42
french,0.014463,6.41203686278e+39
french,0.1405,6.27536325726e+41
french,0.012397,4.97403198093e+39
french,0.012397,9.07648890883e+39
french,0.19835,9.3182942391e+41
french,0.0020661,2.82494805245e+38
french,0.0020661,1.26342796273e+38
french,0.024793,3.27506712426e+40
french,0.097107,3.49212264012e+41
french,0.0041322,4.63515100796e+38
french,0.016529,1.38163168725e+40
french,0.043388,7.94082887088e+40
french,0.51446,2.57369812313e+42
french,0.010331,4.03758027028e+39
french,0.06405,1.5228978038e+41
french,0.0020661,2.82494805245e+38
french,0.0061983,1.3564827492e+39
french,0.47107,2.31686167915e+42
french,0.047521,8.26277252821e+40
french,0.13843,5.76801657538e+41
french,0.010331,3.34024826048e+39
french,0.041322,6.51747810499e+40
french,0.0020661,9.798428505840001e+37
french,0.0020661,1.22998963115e+38
french,0.059917,1.26183530888e+41
french,0.0020661,1.28135255403e+38
french,0.010331,6.23904700097e+39
french,0.033058,5.84215289367e+40
french,0.043388,5.07862470683e+40
french,0.14669,5.22967505947e+41
french,0.23554,1.26158044279e+42
french,0.012397,9.264874129630001e+39
french,0.057851,9.308202948489999e+40
french,0.10331,3.63348754868e+41
french,0.02686,2.94671042006e+40
french,0.053719,4.52045262128e+40
french,0.46281,2.04957309829e+42
french,0.0041322,9.70237092377e+38
french,0.0061983,1.1155109504e+39
french,0.25826,1.3245594896e+42
french,0.17355,6.98309309161e+41
french,0.092975,3.23515898132e+41
french,0.58678,2.84727926636e+42
french,0.19628,9.8862834482e+41
french,0.043388,7.70652575522e+40
french,0.016529,1.57751581379e+40
french,0.02686,2.75382669445e+40
french,0.13017,5.03047061637e+41
french,0.0041322,2.47154060935e+38
french,0.19421,9.762045092110001e+41
french,0.0041322,5.53258763046e+38
french,0.16736,7.36826428902e+41
french,0.068182,1.75416202449e+41
french,0.1219,4.12102500691e+41
french,0.035124,5.07207021701e+40
french,0.0020661,9.798428505840001e+37
french,0.02686,3.88604729701e+40
french,0.0020661,1.5431
french,0.041322,5.46239194174e+40
french,0.0020661,1.97760404187e+38
french,0.0020661,3.22093541748e+37
french,0.0020661,2.54301934605e+38
french,0.045455,9.97802128872e+40
french,0.0041322,5.35749509498e+38
french,0.051653,4.03084184233e+40
french,0.0020661,7.38474680249e+37
french,0.039256,3.84751064267e+40
french,0.095041,3.15467882855e+41
french,0.0061983,2.35431254631e+39
french,0.0041322,7.45790028011e+38
french,0.041322,8.12147658299e+40
french,0.014463,8.073311759869999e+39
french,0.19421,8.07585547819e+41
french,0.15289,4.87259627323e+41
french,0.14876,5.89924776923e+41
french,0.014463,1.09213308604e+40
french,0.072314,2.10662220033e+41
french,0.0020661,2.74729942064e+38
french,0.14669,6.08045347307e+41
french,0.035124,6.78297363091e+40
french,0.016529,1.51183997079e+40
french,0.0020661,2.82494805245e+38
french,0.039256,7.74083041712e+40
french,0.10331,3.81939629206e+41
french,0.17355,7.92123224626e+41
french,0.068182,1.57386392501e+41
french,0.02686,3.33091287513e+40
french,0.0020661,9.798428505840001e+37
french,0.50413,2.62781203573e+42
french,0.035124,3.00626955321e+40
french,0.06405,8.17442085382e+40
french,0.53512,2.63556502198e+42
french,0.51653,2.68120062501e+42
french,0.018595,1.2068527276e+40
french,0.13843,6.07628976052e+41
french,0.030992,5.12124136917e+40
french,0.10331,3.50499706912e+41
french,0.010331,4.59240202751e+39
french,0.010331,2.62484371692e+39
french,0.095041,2.58366783422e+41
french,0.0061983,2.28879015637e+39
french,0.0041322,3.74709840519e+38
french,0.0020661,5.21523795425e+37
french,0.13223,1.9767745408e+41
french,0.0020661,1.5431
french,0.36157,2.00520776534e+42
french,0.21281,1.00525340917e+42
french,0.018595,8.510537144319999e+39
french,0.016529,1.61397353217e+40
french,0.2314,1.02252400901e+42
french,0.049587,1.05607986472e+41
french,0.16116,6.31732839154e+41
french,0.30372,1.66435043084e+42
french,0.17769,7.27336580055e+41
french,0.016529,1.40293113939e+40
french,0.024793,2.83969097586e+40
french,0.02686,4.10441490012e+40
french,0.020661,2.48686537264e+40
french,0.018595,7.76416204272e+39
french,0.020661,2.48719143906e+40
french,0.084711,2.50193301833e+41
french,0.080579,2.35603107848e+41
french,0.22521,1.18969174661e+42
french,0.0020661,1.64143449623e+38
french,0.0020661,2.90070689567e+36
french,0.049587,1.13599047366e+41
french,0.13017,5.3170152524e+41
french,0.1405,4.76034518885e+41
french,0.033058,3.44648641041e+40
french,0.10331,3.27639691347e+41
french,0.0041322,1.09703957112e+38
french,0.41529,2.34391519243e+42
french,0.0061983,2.03199226862e+39
french,0.13636,6.00288349117e+41
french,0.090909,2.89911416701e+41
french,0.03719,5.31658598687e+40
french,0.41116,2.21381538303e+42
french,0.0020661,6.73788757975e+37
french,0.041322,5.46879573998e+40
french,0.012397,4.3040904136e+39
french,0.06405,6.60166185759e+40
french,0.0020661,1.78979445436e+38
french,0.053719,1.19349061018e+41
french,0.13223,5.15410631878e+41
french,0.010331,5.29954254703e+39
french,0.0020661,2.88014466598e+38
french,0.014463,6.79678214849e+39
french,0.024793,2.79373482514e+40
french,0.16116,7.1757721577e+41
french,0.27893,1.41656801448e+42
french,0.0041322,1.75070962573e+38
french,0.0020661,2.82494805245e+38
french,0.0041322,1.74055061793e+38
french,0.0020661,2.82494805245e+38
french,0.34917,1.01550133626e+42
french,0.46694,2.49853875959e+42
french,0.0020661,1.97760404187e+38
french,0.0020661,2.82494805245e+38
french,0.0061983,2.00472576399e+39
french,0.25826,1.26198713249e+42
french,0.047521,9.662265212469999e+40
french,0.14669,6.01906524794e+41
french,0.072314,1.93487867395e+41
french,0.0020661,1.76199015103e+38
french,0.0020661,1.05459600098e+37
french,0.072314,1.8399480676e+41
french,0.076446,2.03506204721e+41
french,0.039256,7.86181858522e+40
french,0.012397,9.30974903403e+39
french,0.10537,3.81708505247e+41
french,0.014463,7.48609401709e+39
french,0.34298,1.82611257691e+42
french,0.0082645,3.77868330699e+39
french,0.012397,8.42589130907e+39
french,0.012397,7.4915610691e+39
french,0.020661,1.02833626063e+40
french,0.0041322,4.58645111981e+38
french,0.0041322,5.65222383563e+38
french,0.0020661,5.80771077283e+37
french,0.02686,1.18179007127e+40
french,0.03719,6.14765689527e+40
french,0.14256,5.37595173358e+41
french,0.0020661,2.82494805245e+38
french,0.033058,2.89935622486e+40
french,0.03719,4.79005880876e+40
french,0.016529,1.56602364772e+40
french,0.041322,8.27222605389e+40
french,0.020661,2.4740362454e+40
french,0.012397,8.787965670349999e+39
french,0.090909,3.19823717175e+41
french,0.070248,1.82121386443e+41
french,0.016529,1.4063514549e+40
french,0.1095,3.82647527792e+41
french,0.020661,1.25513119109e+40
french,0.020661,2.37290913174e+40
french,0.54959,2.75222483923e+42
french,0.21074,9.412351790659999e+41
french,0.0041322,5.58235956597e+38
french,0.095041,3.33815184597e+41
french,0.080579,2.35292513685e+41
french,0.11777,4.58116045785e+41
french,0.090909,1.80223548392e+41
french,0.020661,2.18395404544e+40
french,0.030992,2.20641728234e+40
french,0.092975,1.40332784129e+41
french,0.0020661,2.90070689567e+36
french,0.016529,1.53373293172e+40
french,0.0041322,1.11439539075e+39
french,0.084711,2.62094766151e+41
french,0.19835,8.38606401223e+41
french,0.17562,8.28596253745e+41
french,0.080579,2.42918679063e+41
french,0.0020661,2.88014466598e+38
french,0.068182,1.9894089128e+41
french,0.06405,1.48904008385e+41
french,0.024793,1.9536017059e+40
french,0.022727,2.32950914938e+40
french,0.030992,2.92745512761e+40
french,0.0020661,4.33441266425e+37
french,0.30579,1.61325449698e+42
french,0.4938,2.53234471906e+42
french,0.42355,2.252565446e+42
french,0.010331,4.24261186153e+39
french,0.2562,1.29514147928e+42
french,0.0020661,1.97760404187e+38
french,0.32025,1.51003650328e+42
french,0.041322,8.16219041547e+40
french,0.27273,1.30940669073e+42
french,0.0061983,2.48421770951e+39
french,0.0020661,2.82494805245e+38
french,0.041322,7.8225066199e+40
french,0.010331,1.06285783659e+39
french,0.0082645,4.44215705044e+39
french,0.016529,1.57786776879e+40
french,0.0041322,1.15868807387e+38
french,0.2314,1.17586428744e+42
french,0.039256,7.36623864881e+40
french,0.061983,1.65747158637e+41
french,0.02686,3.66832422686e+40
french,0.061983,1.58157718282e+41
french,0.082645,2.46347122813e+41
french,0.0061983,1.49768290943e+39
french,0.14463,5.69732619592e+41
french,0.041322,7.57511252439e+40
french,0.018595,7.263733137609999e+39
french,0.099174,3.38813184721e+41
french,0.0020661,6.09550065396e+37
french,0.045455,1.06232163237e+41
french,0.024793,3.4774157168e+40
french,0.0020661,1.45701282611e+38
french,0.46488,2.4281474496e+42
french,0.0020661,2.26161055794e+38
french,0.0041322,5.94498900431e+38
french,0.080579,2.01442108128e+41
french,0.010331,1.05686542745e+39
french,0.020661,2.35077667901e+40
french,0.0020661,1.21767350288e+38
french,0.010331,4.72888297481e+39
french,0.024793,1.99465415003e+40
french,0.0082645,1.03994466064e+39
french,0.0020661,1.55660640573e+38
french,0.14669,5.23403640983e+41
french,0.33471,1.70116965522e+42
french,0.035124,3.92872910197e+40
french,0.010331,5.65666359811e+39
french,0.039256,7.70375243512e+40
french,0.055785,1.29679404842e+41
french,0.1405,6.32036646471e+41
french,0.076446,2.2287263216e+41
french,0.2562,1.27213564472e+42
french,0.45661,2.4673896707e+42
french,0.0061983,3.59855284012e+38
french,0.010331,1.40040805428e+39
french,0.0082645,1.92022118572e+39
french,0.0041322,6.3952146395e+38
french,0.020661,1.79595910043e+40
french,0.039256,7.26681045728e+40
french,0.03719,6.59042690013e+40
french,0.035124,5.78464127487e+40
french,0.16529,6.84034997089e+41
french,0.095041,3.20397984563e+41
french,0.016529,1.44653070612e+40
french,0.033058,3.86410688056e+40
french,0.035124,4.91202402553e+40
french,0.16116,6.50187731486e+41
french,0.043388,8.47750467203e+40
french,0.65289,2.98495902192e+42
french,0.0020661,4.3234281354e+36
french,0.016529,1.4913154992e+40
french,0.039256,7.49181342106e+40
french,0.0082645,3.72231207933e+39
french,0.012397,2.10041711619e+39
french,0.19421,1.01639938858e+42
french,0.033058,2.1132580236e+40
french,0.0020661,5.45780340854e+37
french,0.14256,5.74045193353e+41
french,0.082645,2.8180981049e+41
french,0.13017,5.40603391185e+41
french,0.02686,3.50651036043e+40
french,0.028926,3.19793127577e+40
french,0.11157,4.12836010867e+41
french,0.21074,9.18745066971e+41
french,0.070248,2.01594281962e+41
french,0.0061983,1.54853997374e+39
french,0.17355,7.98837601728e+41
french,0.035124,6.3110930243e+40
french,0.045455,8.919450570159999e+40
french,0.010331,6.62468972609e+39
french,0.10537,1.28746894728e+41
french,0.088843,2.80396406961e+41
french,0.020661,2.54388063283e+40
french,0.030992,5.07246610411e+40
french,0.097107,1.01016947468e+41
french,0.016529,1.35370232297e+40
french,0.15496,5.65642403891e+41
french,0.10331,1.35457451075e+41
french,0.035124,5.06184807877e+40
french,0.20455,9.49779456939e+41
french,0.010331,6.78724113184e+39
french,0.030992,2.25891348959e+40
french,0.16736,6.999279011849999e+41
french,0.1281,4.49215080745e+41
french,0.014463,1.15455206933e+40
french,0.32025,1.67489581178e+42
french,0.012397,8.5749717798e+39
french,0.045455,1.00395430829e+41
french,0.0020661,2.48332485195e+38
french,0.0082645,2.41523972989e+39
french,0.092975,3.16527175283e+41
french,0.0020661,1.64143449623e+38
french,0.64256,2.92775369071e+42
french,0.053719,4.48076652913e+40
french,0.049587,1.15819377148e+41
french,0.13017,5.91255657654e+41
french,0.051653,1.14668050254e+41
french,0.012397,6.21889507371e+39
french,0.1343,5.68766222141e+41
french,0.049587,1.05178299516e+41
french,0.045455,1.0873850256e+41
french,0.23967,1.21124131711e+42
french,0.0020661,9.798428505840001e+37
french,0.090909,1.08680934873e+41
french,0.23554,1.02716938095e+42
french,0.0061983,2.09330544269e+39
french,0.0061983,4.17490757692e+38
french,0.076446,2.31955718887e+41
french,0.045455,9.569932558209999e+40
french,0.039256,6.60773343751e+40
french,0.020661,1.98656174076e+40
french,0.097107,1.22467662472e+41
french,0.024793,3.53325859826e+40
french,0.082645,1.0929749067e+41
french,0.0020661,2.88014466598e+38
french,0.010331,6.434578928650001e+39
french,0.03719,4.63232816342e+40
french,0.051653,9.701877209610001e+40
french,0.02686,1.46749490763e+40
french,0.030992,4.10919743814e+40
french,0.0082645,3.63914033328e+39
french,0.010331,1.98229763737e+39
french,0.0041322,3.94582394344e+38
french,0.33058,1.66240730637e+42
french,0.018595,9.43743889758e+39
french,0.10331,3.75536265683e+41
french,0.47727,2.4547356025e+42
french,0.049587,6.70698731587e+40
french,0.086777,1.1247297473e+41
french,0.21074,9.786891847140001e+41
french,0.051653,1.05167406739e+41
french,0.1157,3.42939114056e+41
french,0.0020661,5.45780340854e+37
french,0.0061983,2.44697202406e+39
french,0.12603,4.9869808148e+41
french,0.061983,1.65295286633e+41
french,0.03719,4.95632001591e+40
french,0.014463,9.56239805485e+39
french,0.1219,3.15322341376e+41
french,0.17562,7.274061825189999e+41
french,0.010331,3.797253338e+39
french,0.0082645,3.15532473405e+39
french,0.022727,3.07185372905e+40
french,0.41322,2.20683430549e+42
french,0.030992,2.47445046503e+40
french,0.0041322,6.66779599707e+38
french,0.0020661,2.08787546252e+37
french,0.0020661,1.28135255403e+38
french,0.1095,3.92312257545e+41
