Cuisine, Rank, Value
indian,1321,0.0059829
indian,1322,0.0059829
indian,1323,0.0059829
indian,1324,0.0059829
indian,1325,0.0059829
indian,1326,0.0059829
indian,1327,0.0059829
indian,1328,0.0059829
indian,1329,0.0059829
indian,1330,0.0059829
indian,1331,0.0059829
indian,1332,0.0059829
indian,1333,0.0059829
indian,1334,0.0059829
indian,1335,0.0058608
indian,1336,0.0058608
indian,1337,0.0058608
indian,1338,0.0058608
indian,1339,0.0058608
indian,1340,0.0058608
indian,1341,0.0058608
indian,1342,0.0058608
indian,1343,0.0058608
indian,1344,0.0058608
indian,1345,0.0058608
indian,1346,0.0058608
indian,1347,0.0058608
indian,1348,0.0058608
indian,1349,0.0058608
indian,1350,0.0058608
indian,1351,0.0058608
indian,1352,0.0058608
indian,1353,0.0058608
indian,1354,0.0058608
indian,1355,0.0058608
indian,1356,0.0058608
indian,1357,0.0058608
indian,1358,0.0058608
indian,1359,0.0058608
indian,1360,0.0058608
indian,1361,0.0058608
indian,1362,0.0057387
indian,1363,0.0057387
indian,1364,0.0057387
indian,1365,0.0057387
indian,1366,0.0057387
indian,1367,0.0057387
indian,1368,0.0057387
indian,1369,0.0057387
indian,1370,0.0057387
indian,1371,0.0057387
indian,1372,0.0057387
indian,1373,0.0057387
indian,1374,0.0057387
indian,1375,0.0057387
indian,1376,0.0057387
indian,1377,0.0057387
indian,1378,0.0057387
indian,1379,0.0057387
indian,1380,0.0057387
indian,1381,0.0057387
indian,1382,0.0057387
indian,1383,0.0057387
indian,1384,0.0057387
indian,1385,0.0057387
indian,1386,0.0057387
indian,1387,0.0057387
indian,1388,0.0057387
indian,1389,0.0057387
indian,1390,0.0056166
indian,1391,0.0056166
indian,1392,0.0056166
indian,1393,0.0056166
indian,1394,0.0056166
indian,1395,0.0056166
indian,1396,0.0056166
indian,1397,0.0056166
indian,1398,0.0056166
indian,1399,0.0056166
indian,1400,0.0056166
indian,1401,0.0056166
indian,1402,0.0056166
indian,1403,0.0056166
indian,1404,0.0056166
indian,1405,0.0054945
indian,1406,0.0054945
indian,1407,0.0054945
indian,1408,0.0054945
indian,1409,0.0054945
indian,1410,0.0054945
indian,1411,0.0054945
indian,1412,0.0054945
indian,1413,0.0054945
indian,1414,0.0054945
indian,1415,0.0054945
indian,1416,0.0054945
indian,1417,0.0054945
indian,1418,0.0054945
indian,1419,0.0054945
indian,1420,0.0054945
indian,1421,0.0054945
indian,1422,0.0054945
indian,1423,0.0054945
indian,1424,0.0054945
indian,1425,0.0054945
indian,1426,0.0054945
indian,1427,0.0054945
indian,1428,0.0054945
indian,1429,0.0054945
indian,1430,0.0054945
indian,1431,0.0054945
indian,1432,0.0054945
indian,1433,0.0054945
indian,1434,0.0054945
indian,1435,0.0054945
indian,1436,0.0054945
indian,1437,0.0054945
indian,1438,0.0054945
indian,1439,0.0054945
indian,1440,0.0054945
indian,1441,0.0054945
indian,1442,0.0054945
indian,1443,0.0054945
indian,1444,0.0054945
indian,1445,0.0054945
indian,1446,0.0053724
indian,1447,0.0053724
indian,1448,0.0053724
indian,1449,0.0053724
indian,1450,0.0053724
indian,1451,0.0053724
indian,1452,0.0053724
indian,1453,0.0053724
indian,1454,0.0053724
indian,1455,0.0053724
indian,1456,0.0053724
indian,1457,0.0053724
indian,1458,0.0053724
indian,1459,0.0053724
indian,1460,0.0053724
indian,1461,0.0053724
indian,1462,0.0053724
indian,1463,0.0053724
indian,1464,0.0053724
indian,1465,0.0053724
indian,1466,0.0053724
indian,1467,0.0053724
indian,1468,0.0053724
indian,1469,0.0053724
indian,1470,0.0053724
indian,1471,0.0053724
indian,1472,0.0053724
indian,1473,0.0053724
indian,1474,0.0052503
indian,1475,0.0052503
indian,1476,0.0052503
indian,1477,0.0052503
indian,1478,0.0052503
indian,1479,0.0052503
indian,1480,0.0052503
indian,1481,0.0052503
indian,1482,0.0052503
indian,1483,0.0052503
indian,1484,0.0052503
indian,1485,0.0052503
indian,1486,0.0052503
indian,1487,0.0052503
indian,1488,0.0052503
indian,1489,0.0052503
indian,1490,0.0052503
indian,1491,0.0052503
indian,1492,0.0052503
indian,1493,0.0052503
indian,1494,0.0052503
indian,1495,0.0052503
indian,1496,0.0052503
indian,1497,0.0052503
indian,1498,0.0051282
indian,1499,0.0051282
indian,1500,0.0051282
indian,1501,0.0051282
indian,1502,0.0051282
indian,1503,0.0051282
indian,1504,0.0051282
indian,1505,0.0051282
indian,1506,0.0051282
indian,1507,0.0051282
indian,1508,0.0051282
indian,1509,0.0051282
indian,1510,0.0051282
indian,1511,0.0051282
indian,1512,0.0051282
indian,1513,0.0051282
indian,1514,0.0051282
indian,1515,0.0051282
indian,1516,0.0051282
indian,1517,0.0051282
indian,1518,0.0051282
indian,1519,0.0051282
indian,1520,0.0051282
indian,1521,0.0051282
indian,1522,0.0051282
indian,1523,0.0051282
indian,1524,0.0051282
indian,1525,0.0051282
indian,1526,0.0051282
indian,1527,0.0051282
indian,1528,0.0051282
indian,1529,0.0051282
indian,1530,0.0051282
indian,1531,0.0050061
indian,1532,0.0050061
indian,1533,0.0050061
indian,1534,0.0050061
indian,1535,0.0050061
indian,1536,0.0050061
indian,1537,0.0050061
indian,1538,0.0050061
indian,1539,0.0050061
indian,1540,0.0050061
indian,1541,0.0050061
indian,1542,0.0050061
indian,1543,0.0050061
indian,1544,0.0050061
indian,1545,0.0050061
indian,1546,0.0050061
indian,1547,0.0050061
indian,1548,0.0050061
indian,1549,0.0050061
indian,1550,0.0050061
indian,1551,0.0050061
indian,1552,0.0050061
indian,1553,0.0050061
indian,1554,0.0050061
indian,1555,0.0050061
indian,1556,0.0050061
indian,1557,0.0050061
indian,1558,0.0050061
indian,1559,0.004884
indian,1560,0.004884
indian,1561,0.004884
indian,1562,0.004884
indian,1563,0.004884
indian,1564,0.004884
indian,1565,0.004884
indian,1566,0.004884
indian,1567,0.004884
indian,1568,0.004884
indian,1569,0.004884
indian,1570,0.004884
indian,1571,0.004884
indian,1572,0.004884
indian,1573,0.004884
indian,1574,0.004884
indian,1575,0.004884
indian,1576,0.004884
indian,1577,0.004884
indian,1578,0.004884
indian,1579,0.004884
indian,1580,0.004884
indian,1581,0.004884
indian,1582,0.004884
indian,1583,0.004884
indian,1584,0.004884
indian,1585,0.004884
indian,1586,0.004884
indian,1587,0.004884
indian,1588,0.004884
indian,1589,0.004884
indian,1590,0.004884
indian,1591,0.004884
indian,1592,0.004884
indian,1593,0.004884
indian,1594,0.004884
indian,1595,0.0047619
indian,1596,0.0047619
indian,1597,0.0047619
indian,1598,0.0047619
indian,1599,0.0047619
indian,1600,0.0047619
indian,1601,0.0047619
indian,1602,0.0047619
indian,1603,0.0047619
indian,1604,0.0047619
indian,1605,0.0047619
indian,1606,0.0047619
indian,1607,0.0047619
indian,1608,0.0047619
indian,1609,0.0047619
indian,1610,0.0047619
indian,1611,0.0047619
indian,1612,0.0047619
indian,1613,0.0047619
indian,1614,0.0047619
indian,1615,0.0047619
indian,1616,0.0047619
indian,1617,0.0046398
indian,1618,0.0046398
indian,1619,0.0046398
indian,1620,0.0046398
indian,1621,0.0046398
indian,1622,0.0046398
indian,1623,0.0046398
indian,1624,0.0046398
indian,1625,0.0046398
indian,1626,0.0046398
indian,1627,0.0046398
indian,1628,0.0046398
indian,1629,0.0046398
indian,1630,0.0046398
indian,1631,0.0046398
indian,1632,0.0046398
indian,1633,0.0046398
indian,1634,0.0046398
indian,1635,0.0046398
indian,1636,0.0046398
indian,1637,0.0046398
indian,1638,0.0046398
indian,1639,0.0046398
indian,1640,0.0046398
indian,1641,0.0045177
indian,1642,0.0045177
indian,1643,0.0045177
indian,1644,0.0045177
indian,1645,0.0045177
indian,1646,0.0045177
indian,1647,0.0045177
indian,1648,0.0045177
indian,1649,0.0045177
indian,1650,0.0045177
indian,1651,0.0045177
indian,1652,0.0045177
indian,1653,0.0045177
indian,1654,0.0045177
indian,1655,0.0045177
indian,1656,0.0045177
indian,1657,0.0045177
indian,1658,0.0045177
indian,1659,0.0045177
indian,1660,0.0045177
indian,1661,0.0045177
indian,1662,0.0045177
indian,1663,0.0045177
indian,1664,0.0045177
indian,1665,0.0045177
indian,1666,0.0045177
indian,1667,0.0045177
indian,1668,0.0045177
indian,1669,0.0045177
indian,1670,0.0045177
indian,1671,0.0045177
indian,1672,0.0045177
indian,1673,0.0045177
indian,1674,0.0045177
indian,1675,0.0045177
indian,1676,0.0045177
indian,1677,0.0043956
indian,1678,0.0043956
indian,1679,0.0043956
indian,1680,0.0043956
indian,1681,0.0043956
indian,1682,0.0043956
indian,1683,0.0043956
indian,1684,0.0043956
indian,1685,0.0043956
indian,1686,0.0043956
indian,1687,0.0043956
indian,1688,0.0043956
indian,1689,0.0043956
indian,1690,0.0043956
indian,1691,0.0043956
indian,1692,0.0043956
indian,1693,0.0043956
indian,1694,0.0043956
indian,1695,0.0043956
indian,1696,0.0043956
indian,1697,0.0043956
indian,1698,0.0043956
indian,1699,0.0043956
indian,1700,0.0043956
indian,1701,0.0043956
indian,1702,0.0043956
indian,1703,0.0043956
indian,1704,0.0043956
indian,1705,0.0043956
indian,1706,0.0043956
indian,1707,0.0043956
indian,1708,0.0043956
indian,1709,0.0043956
indian,1710,0.0043956
indian,1711,0.0043956
indian,1712,0.0043956
indian,1713,0.0043956
indian,1714,0.0042735
indian,1715,0.0042735
indian,1716,0.0042735
indian,1717,0.0042735
indian,1718,0.0042735
indian,1719,0.0042735
indian,1720,0.0042735
indian,1721,0.0042735
indian,1722,0.0042735
indian,1723,0.0042735
indian,1724,0.0042735
indian,1725,0.0042735
indian,1726,0.0042735
indian,1727,0.0042735
indian,1728,0.0042735
indian,1729,0.0042735
indian,1730,0.0042735
indian,1731,0.0042735
indian,1732,0.0042735
indian,1733,0.0042735
indian,1734,0.0042735
indian,1735,0.0042735
indian,1736,0.0042735
indian,1737,0.0042735
indian,1738,0.0042735
indian,1739,0.0042735
indian,1740,0.0042735
indian,1741,0.0042735
indian,1742,0.0042735
indian,1743,0.0042735
indian,1744,0.0042735
indian,1745,0.0042735
indian,1746,0.0042735
indian,1747,0.0042735
indian,1748,0.0042735
indian,1749,0.0042735
indian,1750,0.0042735
indian,1751,0.0042735
indian,1752,0.0042735
indian,1753,0.0042735
indian,1754,0.0042735
indian,1755,0.0042735
indian,1756,0.0042735
indian,1757,0.0042735
indian,1758,0.0042735
indian,1759,0.0041514
indian,1760,0.0041514
indian,1761,0.0041514
indian,1762,0.0041514
indian,1763,0.0041514
indian,1764,0.0041514
indian,1765,0.0041514
indian,1766,0.0041514
indian,1767,0.0041514
indian,1768,0.0041514
indian,1769,0.0041514
indian,1770,0.0041514
indian,1771,0.0041514
indian,1772,0.0041514
indian,1773,0.0041514
indian,1774,0.0041514
indian,1775,0.0041514
indian,1776,0.0041514
indian,1777,0.0041514
indian,1778,0.0041514
indian,1779,0.0041514
indian,1780,0.0041514
indian,1781,0.0041514
indian,1782,0.0041514
indian,1783,0.0041514
indian,1784,0.0041514
indian,1785,0.0041514
indian,1786,0.0041514
indian,1787,0.0041514
indian,1788,0.0041514
indian,1789,0.0041514
indian,1790,0.0041514
indian,1791,0.0041514
indian,1792,0.0041514
indian,1793,0.0041514
indian,1794,0.0040293
indian,1795,0.0040293
indian,1796,0.0040293
indian,1797,0.0040293
indian,1798,0.0040293
indian,1799,0.0040293
indian,1800,0.0040293
indian,1801,0.0040293
indian,1802,0.0040293
indian,1803,0.0040293
indian,1804,0.0040293
indian,1805,0.0040293
indian,1806,0.0040293
indian,1807,0.0040293
indian,1808,0.0040293
indian,1809,0.0040293
indian,1810,0.0040293
indian,1811,0.0040293
indian,1812,0.0040293
indian,1813,0.0040293
indian,1814,0.0040293
indian,1815,0.0040293
indian,1816,0.0040293
indian,1817,0.0040293
indian,1818,0.0040293
indian,1819,0.0040293
indian,1820,0.0040293
indian,1821,0.0040293
indian,1822,0.0040293
indian,1823,0.0040293
indian,1824,0.0040293
indian,1825,0.0040293
indian,1826,0.0040293
indian,1827,0.0040293
indian,1828,0.0040293
indian,1829,0.0040293
indian,1830,0.0040293
indian,1831,0.0040293
indian,1832,0.0040293
indian,1833,0.0040293
indian,1834,0.0039072
indian,1835,0.0039072
indian,1836,0.0039072
indian,1837,0.0039072
indian,1838,0.0039072
indian,1839,0.0039072
indian,1840,0.0039072
indian,1841,0.0039072
indian,1842,0.0039072
indian,1843,0.0039072
indian,1844,0.0039072
indian,1845,0.0039072
indian,1846,0.0039072
indian,1847,0.0039072
indian,1848,0.0039072
indian,1849,0.0039072
indian,1850,0.0039072
indian,1851,0.0039072
indian,1852,0.0039072
indian,1853,0.0039072
indian,1854,0.0039072
indian,1855,0.0039072
indian,1856,0.0039072
indian,1857,0.0039072
indian,1858,0.0039072
indian,1859,0.0039072
indian,1860,0.0039072
indian,1861,0.0039072
indian,1862,0.0039072
indian,1863,0.0039072
indian,1864,0.0039072
indian,1865,0.0039072
indian,1866,0.0039072
indian,1867,0.0039072
indian,1868,0.0039072
indian,1869,0.0039072
indian,1870,0.0039072
indian,1871,0.0039072
indian,1872,0.0039072
indian,1873,0.0039072
indian,1874,0.0039072
indian,1875,0.0039072
indian,1876,0.0039072
indian,1877,0.0039072
indian,1878,0.0039072
indian,1879,0.0039072
indian,1880,0.0037851
indian,1881,0.0037851
indian,1882,0.0037851
indian,1883,0.0037851
indian,1884,0.0037851
indian,1885,0.0037851
indian,1886,0.0037851
indian,1887,0.0037851
indian,1888,0.0037851
indian,1889,0.0037851
indian,1890,0.0037851
indian,1891,0.0037851
indian,1892,0.0037851
indian,1893,0.0037851
indian,1894,0.0037851
indian,1895,0.0037851
indian,1896,0.0037851
indian,1897,0.0037851
indian,1898,0.0037851
indian,1899,0.0037851
indian,1900,0.0037851
indian,1901,0.0037851
indian,1902,0.0037851
indian,1903,0.0037851
indian,1904,0.0037851
indian,1905,0.0037851
indian,1906,0.0037851
indian,1907,0.0037851
indian,1908,0.0037851
indian,1909,0.0037851
indian,1910,0.0037851
indian,1911,0.0037851
indian,1912,0.0037851
indian,1913,0.0037851
indian,1914,0.0037851
indian,1915,0.0037851
indian,1916,0.0037851
indian,1917,0.0037851
indian,1918,0.0037851
indian,1919,0.0037851
indian,1920,0.0037851
indian,1921,0.0037851
indian,1922,0.0037851
indian,1923,0.0037851
indian,1924,0.0037851
indian,1925,0.0037851
indian,1926,0.0037851
indian,1927,0.0037851
indian,1928,0.0037851
indian,1929,0.0037851
indian,1930,0.0037851
indian,1931,0.0037851
indian,1932,0.0037851
indian,1933,0.003663
indian,1934,0.003663
indian,1935,0.003663
indian,1936,0.003663
indian,1937,0.003663
indian,1938,0.003663
indian,1939,0.003663
indian,1940,0.003663
indian,1941,0.003663
indian,1942,0.003663
indian,1943,0.003663
indian,1944,0.003663
indian,1945,0.003663
indian,1946,0.003663
indian,1947,0.003663
indian,1948,0.003663
indian,1949,0.003663
indian,1950,0.003663
indian,1951,0.003663
indian,1952,0.003663
indian,1953,0.003663
indian,1954,0.003663
indian,1955,0.003663
indian,1956,0.003663
indian,1957,0.003663
indian,1958,0.003663
indian,1959,0.003663
indian,1960,0.003663
indian,1961,0.003663
indian,1962,0.003663
indian,1963,0.003663
indian,1964,0.003663
indian,1965,0.003663
indian,1966,0.003663
indian,1967,0.003663
indian,1968,0.003663
indian,1969,0.003663
indian,1970,0.003663
indian,1971,0.003663
indian,1972,0.003663
indian,1973,0.003663
indian,1974,0.003663
indian,1975,0.003663
indian,1976,0.003663
indian,1977,0.003663
indian,1978,0.003663
indian,1979,0.003663
indian,1980,0.003663
indian,1981,0.003663
indian,1982,0.003663
indian,1983,0.003663
indian,1984,0.003663
indian,1985,0.003663
indian,1986,0.003663
indian,1987,0.0035409
indian,1988,0.0035409
indian,1989,0.0035409
indian,1990,0.0035409
indian,1991,0.0035409
indian,1992,0.0035409
indian,1993,0.0035409
indian,1994,0.0035409
indian,1995,0.0035409
indian,1996,0.0035409
indian,1997,0.0035409
indian,1998,0.0035409
indian,1999,0.0035409
indian,2000,0.0035409
indian,2001,0.0035409
indian,2002,0.0035409
indian,2003,0.0035409
indian,2004,0.0035409
indian,2005,0.0035409
indian,2006,0.0035409
indian,2007,0.0035409
indian,2008,0.0035409
indian,2009,0.0035409
indian,2010,0.0035409
indian,2011,0.0035409
indian,2012,0.0035409
indian,2013,0.0035409
indian,2014,0.0035409
indian,2015,0.0035409
indian,2016,0.0035409
indian,2017,0.0035409
indian,2018,0.0035409
indian,2019,0.0035409
indian,2020,0.0035409
indian,2021,0.0035409
indian,2022,0.0035409
indian,2023,0.0035409
indian,2024,0.0035409
indian,2025,0.0035409
indian,2026,0.0035409
indian,2027,0.0035409
indian,2028,0.0035409
indian,2029,0.0035409
indian,2030,0.0035409
indian,2031,0.0035409
indian,2032,0.0035409
indian,2033,0.0035409
indian,2034,0.0035409
indian,2035,0.0035409
indian,2036,0.0035409
indian,2037,0.0035409
indian,2038,0.0035409
indian,2039,0.0035409
indian,2040,0.0034188
indian,2041,0.0034188
indian,2042,0.0034188
indian,2043,0.0034188
indian,2044,0.0034188
indian,2045,0.0034188
indian,2046,0.0034188
indian,2047,0.0034188
indian,2048,0.0034188
indian,2049,0.0034188
indian,2050,0.0034188
indian,2051,0.0034188
indian,2052,0.0034188
indian,2053,0.0034188
indian,2054,0.0034188
indian,2055,0.0034188
indian,2056,0.0034188
indian,2057,0.0034188
indian,2058,0.0034188
indian,2059,0.0034188
indian,2060,0.0034188
indian,2061,0.0034188
indian,2062,0.0034188
indian,2063,0.0034188
indian,2064,0.0034188
indian,2065,0.0034188
indian,2066,0.0034188
indian,2067,0.0034188
indian,2068,0.0034188
indian,2069,0.0034188
indian,2070,0.0034188
indian,2071,0.0034188
indian,2072,0.0034188
indian,2073,0.0034188
indian,2074,0.0034188
indian,2075,0.0034188
indian,2076,0.0034188
indian,2077,0.0034188
indian,2078,0.0034188
indian,2079,0.0034188
indian,2080,0.0034188
indian,2081,0.0034188
indian,2082,0.0034188
indian,2083,0.0034188
indian,2084,0.0034188
indian,2085,0.0034188
indian,2086,0.0034188
indian,2087,0.0034188
indian,2088,0.0034188
indian,2089,0.0034188
indian,2090,0.0034188
indian,2091,0.0034188
indian,2092,0.0034188
indian,2093,0.0034188
indian,2094,0.0034188
indian,2095,0.0034188
indian,2096,0.0034188
indian,2097,0.0034188
indian,2098,0.0034188
indian,2099,0.0034188
indian,2100,0.0034188
indian,2101,0.0034188
indian,2102,0.0034188
indian,2103,0.0034188
indian,2104,0.0034188
indian,2105,0.0034188
indian,2106,0.0034188
indian,2107,0.0034188
indian,2108,0.0034188
indian,2109,0.0034188
indian,2110,0.0034188
indian,2111,0.0034188
indian,2112,0.0034188
indian,2113,0.0034188
indian,2114,0.0034188
indian,2115,0.0034188
indian,2116,0.0032967
indian,2117,0.0032967
indian,2118,0.0032967
indian,2119,0.0032967
indian,2120,0.0032967
indian,2121,0.0032967
indian,2122,0.0032967
indian,2123,0.0032967
indian,2124,0.0032967
indian,2125,0.0032967
indian,2126,0.0032967
indian,2127,0.0032967
indian,2128,0.0032967
indian,2129,0.0032967
indian,2130,0.0032967
indian,2131,0.0032967
indian,2132,0.0032967
indian,2133,0.0032967
indian,2134,0.0032967
indian,2135,0.0032967
indian,2136,0.0032967
indian,2137,0.0032967
indian,2138,0.0032967
indian,2139,0.0032967
indian,2140,0.0032967
indian,2141,0.0032967
indian,2142,0.0032967
indian,2143,0.0032967
indian,2144,0.0032967
indian,2145,0.0032967
indian,2146,0.0032967
indian,2147,0.0032967
indian,2148,0.0032967
